subject,slug,boundary_body
BIOLOGY,酸碱平衡,讲内环境pH相对稳定的机制：依靠血浆中缓冲物质的作用，代谢产生的乳酸等酸性物质与缓冲碱反应被中和，CO₂经呼吸排出并可参与呼吸运动的调节；辨析酸碱平衡与无机盐功能的关系，后者还参与有机物的合成。
BIOLOGY,体温调节,讲人体体温调节的机制：通过调节产热与散热过程维持体温相对恒定，代谢产热是机体热量的主要来源；下丘脑内并存体温调节中枢与渗透压感受器两类结构，注意区分二者功能归属，避免与水平衡调节混淆。
BIOLOGY,实验-模拟生物体维持ph的稳定,讲模拟生物体维持pH稳定的实验：以自来水、缓冲液、肝匀浆对照，滴加HCl或NaOH后比较pH变化；辨析易错点，如内环境pH主要靠HCO₃⁻/H₂CO₃等缓冲物质维持、乳酸与NaHCO₃发生中和，其稳定有赖于肺与肾的正常功能。
BIOLOGY,内环境,讲内环境的概念与组成：由血浆、组织液和淋巴构成的细胞外液是细胞直接生活的液体环境；辨析体液与内环境的关系，掌握血浆、组织液、淋巴之间相互转化的图示判读方法，明确细胞内液不属于内环境。
BIOLOGY,稳态,讲内环境稳态的概念：内环境的化学成分和理化性质保持相对稳定的状态，是动态平衡；说明稳态依赖缓冲物质等机制维持，调节机制为神经—体液—免疫调节网络，并辨析内环境稳态与机体健康的区别。
BIOLOGY,反射,讲反射的概念：在中枢神经系统参与下，机体对内外环境变化作出的规律性应答；辨析产生感觉、肌肉收缩等不一定是反射——反射需经过完整的反射弧，并归纳反射与反射弧关系的基本规则及易错判定。
BIOLOGY,反射弧,讲反射弧的组成——感受器、传入神经、神经中枢、传出神经和效应器——及各部分的功能定位；辨析反射发生的条件：需要完整的反射弧与适宜刺激，并可借助切断或刺激反射弧各环节的实验探究兴奋传导特点。
BIOLOGY,兴奋在神经纤维上的传导,讲兴奋在神经纤维上的传导：兴奋以电信号形式沿神经纤维传导，涉及静息电位与动作电位的产生；辨析传入神经上的信号形式、全或无定律与神经干上复合动作电位，并注意兴奋在神经元之间经突触单向传递，与神经纤维上的传导相区别。
BIOLOGY,突触,讲突触的结构——突触前膜、突触间隙和突触后膜——及兴奋在突触处传递的过程与信号转换；辨析兴奋经突触传递呈单向性的原因，比较兴奋性与抑制性递质的作用差异，并了解兴奋传递异常时的治疗思路。
BIOLOGY,神经递质,讲神经递质的概念：由突触前膜释放、与突触后膜受体结合而传递信息的化学物质；辨析兴奋性与抑制性递质作用后后膜电位的变化差异，归纳信息分子的类别与共同特征，并结合实例理解递质功能障碍的表现。
BIOLOGY,反馈调节,讲反馈调节的概念与类型：系统输出反过来影响输入的过程，负反馈调节在生命系统中普遍存在，如促红细胞生成素分泌的调节；辨析反馈调节与分级调节的关系，掌握二者的分析顺序与闭环结构。
BIOLOGY,神经系统的结构,讲神经系统的基本结构：中枢神经系统与周围神经系统的划分，脑、脊髓的功能分区及脑神经与脊神经的分布；辨析自主神经系统的组成，注意其并非只是传出神经，并比较交感神经与副交感神经对同一器官作用的差异。
BIOLOGY,神经系统的分级调节,讲神经系统的分级调节：脊髓等低级中枢受脑中相应高级中枢调控，如排尿反射中枢位于脊髓而受大脑皮层控制；辨析中间神经元在反射弧中的识别，区分下丘脑—垂体—靶腺体的内分泌分级控制与神经系统的分级调节。
BIOLOGY,大脑皮层,讲大脑皮层的位置与功能：是调节机体活动的最高级中枢，具有语言、感觉、运动等神经中枢；辨析大脑皮层支配躯体运动的特点，并区分大脑皮层与小脑、下丘脑、脑干等部分的功能。
BIOLOGY,神经调节的结构基础,讲神经调节的结构基础：中枢神经系统（脑与脊髓）和周围神经系统（脑神经与脊神经）的组成，脑各部分如大脑、小脑、下丘脑、脑干的功能；辨析交感神经与副交感神经的来源及对瞳孔、呼吸、心跳等作用的差异。
BIOLOGY,神经调节的基本方式,讲神经调节的基本方式——反射，比较条件反射与非条件反射的概念、神经中枢位置、反射弧联系是否固定及其意义；辨析反射弧结构破坏对感觉与效应的影响，明确条件反射的建立与消退属于新的学习过程。
BIOLOGY,甲状腺激素,讲甲状腺激素的分泌调节——下丘脑—垂体—甲状腺轴的分级调节与反馈抑制；辨析其功能：促进代谢、提高产热，但不直接提供能量；了解针对促甲状腺激素受体的刺激性抗体等异常情况，掌握激素含量变化问题的分析思路。
BIOLOGY,胰岛素,讲胰岛素的作用：促进组织细胞摄取、利用和储存葡萄糖从而降低血糖，是唯一降血糖的激素；辨析升高与降低血糖激素的拮抗关系，了解影响胰岛素分泌的信号分子及其与促葡萄糖利用类药物调节作用的异同。
BIOLOGY,胰高血糖素,讲胰高血糖素的作用：促进肝糖原分解及非糖物质转化为葡萄糖，从而升高血糖；辨析其不能促进肌糖原分解的易错点，比较胰岛素与胰高血糖素的拮抗关系，并联系糖尿病的发生与激素功能异常。
BIOLOGY,激素,讲激素的概念：由内分泌腺或内分泌细胞分泌、经体液运输至靶器官靶细胞发挥调节作用的微量高效物质；了解动物激素的发现史与研究激素的常用方法，以下丘脑—垂体—肾上腺轴为例理解激素的分级调节。
BIOLOGY,内分泌系统,讲内分泌系统的组成：人体主要内分泌腺及其分泌的激素，辨析各激素的化学本质；明确下丘脑在机体稳态调节中的枢纽作用，既参与神经调节，又是内分泌系统分级调节的起点。
BIOLOGY,激素调节的特点,讲激素调节的特点——通过体液运输、作用于靶器官靶细胞、微量高效；辨析激素调节与体液调节的关系，理解分级调节可放大调节效应、形成多级联动的意义。
BIOLOGY,体液免疫,讲体液免疫的过程：B细胞活化需要两个信号，活化的B细胞增殖分化为浆细胞和记忆细胞，浆细胞产生抗体与抗原结合；辨析体液免疫与细胞免疫的分工配合，归纳体液免疫中“三个唯一”等易错点。
BIOLOGY,细胞免疫,讲解细胞毒性T细胞识别并清除被病原体感染细胞的免疫应答过程，侧重免疫中各细胞的作用分工与再次感染时记忆应答的来源。与体液免疫区分：后者靠抗体清除体液中的抗原。
BIOLOGY,抗体,抗体是浆细胞产生的专门应对抗原的蛋白质，内容涵盖其在体液免疫中的产生、与抗原特异性结合及后续清除途径。与抗原区分：抗原是引发免疫反应的物质。实验设计中常用普通抗体作对照以排除抗体本身的影响。
BIOLOGY,抗原,指能引发免疫反应的物质，一般是外来异物，也可能是自身组织或细胞，包含抗原决定簇等结构概念。与抗体区分：抗体是机体产生的专门应对抗原的蛋白质；与过敏原在引发反应的性质上也有所不同。
BIOLOGY,疫苗,指以灭活或减毒的病原体及其抗原成分制备，用于刺激机体产生特异性免疫的制品。涵盖初次接种与加强接种的抗体应答差异、灭活疫苗与mRNA疫苗的不同，以及疫苗抗原成分的选择原则。
BIOLOGY,免疫系统,说明免疫系统由免疫器官、免疫细胞和免疫活性物质三部分构成，阐明各类免疫细胞的分布与功能，并区分免疫细胞与免疫活性物质这两个易混概念。
BIOLOGY,免疫系统的组成和功能,说明免疫系统各组分之间的分工与配合：骨髓与胸腺分别是B细胞和T细胞发生、成熟的主要场所，脾、淋巴结、扁桃体是淋巴细胞集中分布的部位，树突状细胞与巨噬细胞承担抗原处理和呈递。强调辅助性T细胞在衔接两类免疫中的作用。
BIOLOGY,非特异性免疫,指人体抵御病原体的三道防线中以第一、二道防线为代表的生来就有的免疫，不针对特定病原体。与特异性免疫区分：后者是出生后才获得的、针对特定病原体的免疫，其效果可从二次应答的抗体浓度与反应速度体现。
BIOLOGY,特异性免疫,指出生后获得的、针对特定病原体的免疫，包括体液免疫与细胞免疫两大类型。判断免疫类型时可从参与细胞、效应途径和涉及物质几个视角综合区分。
BIOLOGY,免疫失调,包括免疫缺陷、过敏反应和自身免疫病等类型。以HIV感染为例，说明其攻击并破坏辅助性T细胞后导致免疫监视等功能丧失的过程，以及治疗时机与辅助性T细胞水平的关系。
BIOLOGY,生长素,一类促进生长的植物激素，作用具有两重性，且发挥作用后被灭活。涵盖其发现历程，以及单侧光、重力等引起分布不均而导致果实或幼苗弯曲生长的现象与矫正思路。
BIOLOGY,生长素的极性运输,指生长素从形态学上端向下端的运输，属于主动运输，依赖载体蛋白并消耗能量。与单侧光、重力引起的生长素横向再分布区分：后两者改变分布格局，但不改变极性运输的方向。
BIOLOGY,生长素的两重性,指生长素低浓度促进生长、高浓度抑制生长的现象。不同器官对生长素的敏感程度不同，顶端优势是两重性的典型表现。解读浓度曲线图时需区分促进与抑制浓度对不同器官的作用差异。
BIOLOGY,其他植物激素,除生长素外，还包括赤霉素、细胞分裂素、脱落酸和乙烯等类型。说明各类激素的合成部位与作用，如乙烯促进果实成熟的作用部位。与生长素区分：来源部位和作用对象不同。
BIOLOGY,植物生长调节剂,指人工合成的、对植物生长发育有调节作用的物质，其种类与优点区别于天然植物激素。植物生长发育由多种激素共同调控，调节剂在这一整体网络中作用于特定环节。
BIOLOGY,植物生长调节剂的应用,说明其在农林业中的常见应用：乙烯利催熟果实、赤霉素处理大麦使种子无须发芽即产生α-淀粉酶、青鲜素抑制贮藏期发芽等。也涵盖插条生根的两种处理方法（浸泡法与短时间蘸液）的操作要点，以及探究实验的设计原则。
