subject,slug,candidate,reason
PHYSICS,带电粒子在匀强电场中偏转的两个分运动,计算粒子打到屏上位置到屏中心距离的方法,以题面/指令开头（是题干不是名字）
PHYSICS,带电粒子在匀强磁场中运动的动态圆模型,求粒子轨迹扫过区域的面积与比例,以题面/指令开头（是题干不是名字）
PHYSICS,带电粒子在匀强磁场中运动的动态圆模型,磁场中运动时间由圆心角决定 t=(θ/360°)T,超长（>24 字）
PHYSICS,带电粒子在叠加场-复合场-电场与磁场重叠-中的运动,叠加场的定义,被 2 个节点同时 claim（全局互斥）
PHYSICS,带电粒子在有界匀强磁场中的运动-临界条件,带电粒子在匀强磁场中的匀速圆周运动,被 2 个节点同时 claim（全局互斥）
PHYSICS,带电粒子在电场中的运动,带电粒子做直线运动的条件,被 2 个节点同时 claim（全局互斥）
PHYSICS,带电粒子在电场中的运动,带电粒子在电场中做直线运动的条件,被 2 个节点同时 claim（全局互斥）
PHYSICS,带电粒子在电场中的运动,电偏转与磁偏转的区别,被 2 个节点同时 claim（全局互斥）
PHYSICS,带电粒子在磁场中的运动,带电粒子在匀强磁场中的匀速圆周运动,被 2 个节点同时 claim（全局互斥）
PHYSICS,带电粒子在磁场中的运动,求粒子在磁场中运动时间的步骤,以题面/指令开头（是题干不是名字）
PHYSICS,带电粒子在磁场中运动的多解问题,求解有界磁场中多解问题的技巧,以题面/指令开头（是题干不是名字）
PHYSICS,带电粒子在立体空间中的运动,立体空间中抛体运动的降维处理,被 2 个节点同时 claim（全局互斥）
PHYSICS,常见基本粒子及其分类,基本粒子家族：夸克、轻子、规范玻色子、希格斯玻色子,超长（>24 字）
PHYSICS,常见的功能关系,五种常见的功能关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,常见的速度分解模型,关联速度问题的分析思路,被 2 个节点同时 claim（全局互斥）
PHYSICS,平均速度,平均速度与平均速率的区别,被 2 个节点同时 claim（全局互斥）
PHYSICS,平均速度,求解平均速度的基本思路,以题面/指令开头（是题干不是名字）
PHYSICS,平均速度与瞬时速度的区别,匀变速运动的平均速度与中间时刻速度,被 2 个节点同时 claim（全局互斥）
PHYSICS,平均速度与瞬时速度的区别,平均速度与平均速率的区别,被 2 个节点同时 claim（全局互斥）
PHYSICS,平均速度与瞬时速度的区别,气体压强的微观解释,被 2 个节点同时 claim（全局互斥）
PHYSICS,平均速度与瞬时速度的区别,求瞬时加速度的两类模型（突变与不突变）,以题面/指令开头（是题干不是名字）
PHYSICS,平均速度与瞬时速度的区别,计时点与计数点的区别,被 2 个节点同时 claim（全局互斥）
PHYSICS,平均速度公式,匀变速运动的平均速度与中间时刻速度,被 2 个节点同时 claim（全局互斥）
PHYSICS,平均速度公式,求平均速度的基本思路,以题面/指令开头（是题干不是名字）
PHYSICS,平均速度公式,求平均速度的思路与公式,以题面/指令开头（是题干不是名字）
PHYSICS,平均速度公式,求解平均速度的基本思路,以题面/指令开头（是题干不是名字）
PHYSICS,平抛运动,判断平抛轨迹是否为抛物线,以题面/指令开头（是题干不是名字）
PHYSICS,平抛运动,平抛运动的基本规律,被 2 个节点同时 claim（全局互斥）
PHYSICS,平抛运动,平抛运动的定义、性质与研究方法,被 2 个节点同时 claim（全局互斥）
PHYSICS,平抛运动,平抛运动的定义与性质,被 2 个节点同时 claim（全局互斥）
PHYSICS,平抛运动,平抛运动的速度变化量,被 2 个节点同时 claim（全局互斥）
PHYSICS,平抛运动与斜面的结合分析,离心运动与近心运动,被 2 个节点同时 claim（全局互斥）
PHYSICS,平抛运动的两个重要结论,平抛运动的定义与性质,被 2 个节点同时 claim（全局互斥）
PHYSICS,平抛运动的两个重要结论,平抛运动的速度变化量,被 2 个节点同时 claim（全局互斥）
PHYSICS,平抛运动的两个重要结论,机车启动的三个重要关系式,被 2 个节点同时 claim（全局互斥）
PHYSICS,平抛运动的两个重要结论,类平抛运动的特点,被 2 个节点同时 claim（全局互斥）
PHYSICS,平行板电容器的动态分析问题的两种情况,电容器与电容,被 4 个节点同时 claim（全局互斥）
PHYSICS,库仑定律,三个自由点电荷的平衡,被 2 个节点同时 claim（全局互斥）
PHYSICS,应用-光纤通信-激光测距-激光武器等,激光的特点与应用,被 2 个节点同时 claim（全局互斥）
PHYSICS,应用光的折射和全反射解决问题的两个技巧,解决光的折射问题的常规思路,以题面/指令开头（是题干不是名字）
PHYSICS,应用光的折射和全反射解决问题的四个注意,求解全反射问题的四点提醒,以题面/指令开头（是题干不是名字）
PHYSICS,应用光的折射和全反射解决问题的四个注意,解决传送带问题的四个关键,以题面/指令开头（是题干不是名字）
PHYSICS,应用光的折射定律解题的一般思路,应用折射定律解题的一般思路,被 3 个节点同时 claim（全局互斥）
PHYSICS,应用动能定理求解步骤,动能定理处理多过程问题的两种思路,被 2 个节点同时 claim（全局互斥）
PHYSICS,应用动能定理求解步骤,用动能定理求变力做功,被 3 个节点同时 claim（全局互斥）
PHYSICS,应用匀变速直线运动规律解题的基本思路,应用折射定律解题的一般思路,被 3 个节点同时 claim（全局互斥）
PHYSICS,应用匀变速直线运动规律解题的基本思路,求解运动学问题的基本思路,以题面/指令开头（是题干不是名字）
PHYSICS,应用牛顿第二定律解题的方法,动力学的两类基本问题,被 2 个节点同时 claim（全局互斥）
PHYSICS,开普勒三定律,用开普勒第二定律与引力势能求椭圆轨道上特殊点的速度,超长（>24 字）
PHYSICS,弹力,判断弹力有无的三种方法,以题面/指令开头（是题干不是名字）
PHYSICS,弹力,判断弹力的有无与方向,以题面/指令开头（是题干不是名字）
PHYSICS,弹力,弹力的产生条件、方向与大小,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力,弹力的产生条件与方向,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力,弹力的产生条件与方向判断,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力做功与弹性势能变化的关系,功是能量转化的量度,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力做功与弹性势能变化的关系,动能与动能变化的区别,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力做功与弹性势能变化的关系,弹性势能与弹力做功,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力做功与弹性势能变化的关系,弹性势能与弹力做功的关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力做功与弹性势能变化的关系,探究弹簧弹力与形变量的关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力做功与弹性势能变化的关系,洛伦兹力与安培力的关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力做功与弹性势能变化的关系,重力做功与重力势能的关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力做功与弹性势能变化的关系,重力势能及其与重力做功的关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力做功与弹性势能变化的关系,静电力做功与电势能,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力有无的判断方法,判断弹力有无的三法与弹力方向,以题面/指令开头（是题干不是名字）
PHYSICS,弹力有无的判断方法,判断弹力有无的两种方法,以题面/指令开头（是题干不是名字）
PHYSICS,弹力有无的判断方法,判断弹力有无的四种方法,以题面/指令开头（是题干不是名字）
PHYSICS,弹力的大小,计算弹力大小的三条路径,以题面/指令开头（是题干不是名字）
PHYSICS,弹力的大小,计算弹力大小的三种方法,以题面/指令开头（是题干不是名字）
PHYSICS,弹力的大小,计算弹力大小的两条路径,以题面/指令开头（是题干不是名字）
PHYSICS,弹力的定义及产生条件,判断弹力有无的三种方法,以题面/指令开头（是题干不是名字）
PHYSICS,弹力的定义及产生条件,功的定义与正负判断,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力的定义及产生条件,叠加场的定义,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力的定义及产生条件,弹力的产生条件、方向与大小,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力的定义及产生条件,弹力的产生条件与方向,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹力的定义及产生条件,弹力的产生条件与方向判断,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹性势能,“滑块—弹簧”模型,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹性势能,弹性势能与弹力做功,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹性势能,弹性势能与弹力做功的关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,弹性碰撞,物块（小球）—光滑曲面模型：返回最低点相当于弹性碰撞,超长（>24 字）
PHYSICS,微粒类问题分析步骤,微粒类柱状模型,被 2 个节点同时 claim（全局互斥）
PHYSICS,必备实验仪器的原理及使用,回旋加速器的原理与最大动能,被 4 个节点同时 claim（全局互斥）
PHYSICS,必备实验仪器的原理及使用,欧姆表的原理与中值电阻,被 2 个节点同时 claim（全局互斥）
PHYSICS,必备实验仪器的原理及使用,用多用电表测量电学中的物理量,被 2 个节点同时 claim（全局互斥）
PHYSICS,必备实验仪器的原理及使用,速度选择器的原理,被 2 个节点同时 claim（全局互斥）
PHYSICS,打点计时器,打点计时器的作用与工作条件,被 2 个节点同时 claim（全局互斥）
PHYSICS,折射率,折射定律与折射率,被 5 个节点同时 claim（全局互斥）
PHYSICS,折射率,折射率及其与光速的关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,抛体运动的规律及其应用,斜抛运动的基本规律,被 4 个节点同时 claim（全局互斥）
PHYSICS,抛体运动的规律及其应用,斜抛运动的定义与研究方法,被 2 个节点同时 claim（全局互斥）
PHYSICS,按实际作用效果分解-最典型的是将速度分解为,力的效果分解法与正交分解法,被 2 个节点同时 claim（全局互斥）
PHYSICS,按实际作用效果分解-最典型的是将速度分解为,力的概念与作用效果,被 2 个节点同时 claim（全局互斥）
PHYSICS,振荡电路过程中各物理量的变化,变轨过程中各物理量的大小比较,被 2 个节点同时 claim（全局互斥）
PHYSICS,探究向心力大小与半径角速度质量的关系实验,探究向心力大小与半径、角速度、质量的关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,探究平抛运动的实验思路与器材,探究平抛运动实验的思路与器材,被 2 个节点同时 claim（全局互斥）
PHYSICS,探究平抛运动的实验数据处理,判断平抛轨迹是否为抛物线,以题面/指令开头（是题干不是名字）
PHYSICS,探究平抛运动的实验数据处理,判断平抛轨迹是否为抛物线并求初速度,以题面/指令开头（是题干不是名字）
PHYSICS,探究弹簧弹力与形变量的关系实验,弹簧弹力与形变量实验的注意事项,被 2 个节点同时 claim（全局互斥）
PHYSICS,探究弹簧弹力与形变量的关系实验,探究弹簧弹力与形变量关系的实验原理与数据处理,被 2 个节点同时 claim（全局互斥）
PHYSICS,探究影响感应电流方向的因素实验,探究影响感应电流方向的因素,被 2 个节点同时 claim（全局互斥）
PHYSICS,探究结果-胡克定律-x为形变量,探究弹簧弹力与形变量关系的实验原理与数据处理,被 2 个节点同时 claim（全局互斥）
PHYSICS,探究结果-胡克定律-x为形变量,探究弹簧弹力与形变量的关系,被 2 个节点同时 claim（全局互斥）
PHYSICS,描述运动的基本概念,平抛运动的基本规律,被 2 个节点同时 claim（全局互斥）
PHYSICS,描述运动的基本概念,斜抛运动的基本规律,被 4 个节点同时 claim（全局互斥）
PHYSICS,摩擦力,判断摩擦力方向的方法,以题面/指令开头（是题干不是名字）
