subject,slug,alias
PHYSICS,必备实验仪器的原理及使用,螺旋测微器的原理与读数
PHYSICS,必备实验仪器的原理及使用,螺旋测微器的读数方法与估读要求
PHYSICS,必备实验仪器的原理及使用,速度选择器的原理
PHYSICS,必须估读的仪器-这类仪器是大多数-其读数需要包含一位可靠的估计值,电流表电压表和电阻表的使用与读数
PHYSICS,必须估读的仪器-这类仪器是大多数-其读数需要包含一位可靠的估计值,电表与常用仪器的估读规则
PHYSICS,惯性的两种表现形式,楞次定律的推论（几种表现形式）
PHYSICS,惯性的两种表现形式,输电线损耗功率的两种表达式
PHYSICS,意义-表示放射性元素衰变的快慢,半衰期的意义、特征与用途
PHYSICS,扩散,扩散现象
PHYSICS,技巧突破点,板块模型的技巧突破点
PHYSICS,折射率,光的折射与全反射的三个公式
PHYSICS,折射率,大招72：光路几何计算的核心方程
PHYSICS,折射率,折射定律与折射率的定义
PHYSICS,折射率,折射率的定义及与速度、频率的关系
PHYSICS,折射率,测量玻璃折射率的实验操作与结论
PHYSICS,折射率,用激光测距仪测深度的拓展探究
PHYSICS,抛体运动的规律及其应用,全反射及其应用
PHYSICS,抛体运动的规律及其应用,抛体轨迹最高点的曲率半径
PHYSICS,抛体运动的规律及其应用,抛体运动·计算注意事项
PHYSICS,抛体运动的规律及其应用,抛体运动中的相遇问题
PHYSICS,抛体运动的规律及其应用,斜交分解法处理斜抛问题
PHYSICS,抛体运动的规律及其应用,斜抛运动的性质与基本规律
PHYSICS,拓展-气垫导轨光电门测速实验法,光电计时器测速的原理与要点
PHYSICS,拓展-气垫导轨光电门测速实验法,光电门测瞬时速度的近似方法
PHYSICS,拓展-气垫导轨光电门测速实验法,光电门测速与求加速度
PHYSICS,拓展-气垫导轨光电门测速实验法,拓展创新实验
PHYSICS,拓展-气垫导轨光电门测速实验法,拓展创新实验（实验：验证机械能守恒定律）
PHYSICS,拓展-气垫导轨光电门测速实验法,用光电门改进验证机械能守恒实验
PHYSICS,按实际作用效果分解-最典型的是将速度分解为,分解法按力的作用效果分解
PHYSICS,按实际作用效果分解-最典型的是将速度分解为,力的分解方法：按效果分解与正交分解
PHYSICS,按实际作用效果分解-最典型的是将速度分解为,力的效果分解法
PHYSICS,按实际作用效果分解-最典型的是将速度分解为,力的效果分解法与正交分解法
PHYSICS,按实际作用效果分解-最典型的是将速度分解为,力的概念与作用效果
PHYSICS,按运动独立性建立坐标系,按运动独立性建立坐标系
PHYSICS,振荡电路过程中各物理量的变化,LC振荡电路中电容器放电的电流变化
PHYSICS,振荡电路过程中各物理量的变化,卫星各物理量随轨道半径的变化规律
PHYSICS,振荡电路过程中各物理量的变化,变轨过程中各物理量的大小比较
PHYSICS,振荡电路过程中各物理量的变化,振幅、周期与振动物理量的变化关系
PHYSICS,振荡电路过程中各物理量的变化,电磁振荡的基本规律与图像
PHYSICS,排除法,选择题的排除法
PHYSICS,探究两个互成角度的力的合成规律实验的误差与改进,力的合成实验的误差分析与改进方案
PHYSICS,探究变压器电压与匝数关系的实验,探究变压器原副线圈电压与匝数关系的实验
PHYSICS,探究弹簧弹力与形变量关系的误差分析与改进,弹簧弹力与形变量实验的误差与改进
PHYSICS,探究等温情况下气体压强与体积的关系实验,探究等温情况下一定质量气体压强与体积的关系
PHYSICS,探究结果-胡克定律-x为形变量,探究弹簧弹力与形变量关系的原理与操作
PHYSICS,探究结果-胡克定律-x为形变量,探究弹簧弹力与形变量关系的实验
PHYSICS,探究结果-胡克定律-x为形变量,探究弹簧弹力与形变量关系的实验与数据处理
PHYSICS,探究结果-胡克定律-x为形变量,探究弹簧弹力与形变量关系的实验要点
PHYSICS,描述运动的基本概念,天体反向运动的相遇列式
PHYSICS,描述运动的基本概念,天体同向运动的追及列式
PHYSICS,描述运动的基本概念,运动的描述·易混概念辨析
PHYSICS,描述运动的基本概念,运动的描述·计算注意事项
PHYSICS,摩擦力,叠放物块刚要滑动的临界条件与摩擦力方向判断
PHYSICS,摩擦力,摩擦力及其分类
PHYSICS,摩擦力,明晰三个方向：运动方向与相对运动方向
PHYSICS,摩擦力,筷子夹圆柱形重物的摩擦力分解
PHYSICS,摩擦力做功与能量关系分析技巧,一对静摩擦力做功与机械能的传递
PHYSICS,摩擦力做功与能量关系分析技巧,功能关系：做功与能量转化的对应
PHYSICS,摩擦力做功与能量关系分析技巧,动能定理处理往复运动
PHYSICS,摩擦力做功与能量关系分析技巧,卫星变轨的原理与能量关系
PHYSICS,摩擦力做功与能量关系分析技巧,摩擦力做功与因摩擦产生热量的区别
PHYSICS,摩擦力做功与能量关系分析技巧,摩擦力做功的三个位移辨析
PHYSICS,摩擦力做功与能量关系分析技巧,摩擦力做功的特点
PHYSICS,摩擦力做功与能量关系分析技巧,斜面约束下弹力做功的判断
PHYSICS,摩擦力做功与能量关系分析技巧,用相对路程判断与箱壁碰撞的次数
PHYSICS,摩擦力做功与能量关系分析技巧,等效法计算斜面摩擦力做功
PHYSICS,摩擦力做功与能量关系分析技巧,能量耗散与能量品质降低
PHYSICS,摩擦力的突变类问题,传送带共速时摩擦力的突变
PHYSICS,摩擦力的突变类问题,传送带摩擦力方向判断与共速突变
PHYSICS,摩擦力的突变类问题,摩擦力的四类突变
PHYSICS,摩擦力的突变类问题,摩擦力突变的分析方法
PHYSICS,摩擦力的突变类问题,摩擦力突变的四种类型
PHYSICS,摩擦力的突变类问题,摩擦力随时间变化的图像分析
PHYSICS,数学思想处理电路中的功率和效率问题,动态电路中电阻和功率的动态分析
PHYSICS,数学思想处理电路中的功率和效率问题,多次碰撞问题
PHYSICS,数学思想处理电路中的功率和效率问题,用基本不等式求电路最大功率
PHYSICS,数据处理-x1,测量电阻率实验的数据处理
PHYSICS,整体法与隔离法在受力分析中的应用,三个半球支撑光滑球的正四面体几何关系
PHYSICS,整体法与隔离法在受力分析中的应用,三个带电小球的整体法与隔离法受力分析
PHYSICS,整体法与隔离法在受力分析中的应用,两杆铰合连接滑块的受力与整体法分析
PHYSICS,整体法与隔离法在受力分析中的应用,举重情境中的受力分析、相互作用力与整体法
PHYSICS,整体法与隔离法在受力分析中的应用,共点力平衡问题的四种常用方法（题型图解）
PHYSICS,整体法与隔离法在受力分析中的应用,受力分析
PHYSICS,整体法与隔离法在受力分析中的应用,受力分析的四种方法
PHYSICS,整体法与隔离法在受力分析中的应用,受力分析的方法与步骤
PHYSICS,整体法与隔离法在受力分析中的应用,多物体平衡的整体法与隔离法组合
PHYSICS,整体法与隔离法在受力分析中的应用,多物体静态平衡的先整体后隔离分析法
PHYSICS,整体法与隔离法在受力分析中的应用,挑扁担问题中的隔离法与牛顿第三定律
PHYSICS,整体法与隔离法在受力分析中的应用,整体法与隔离法的选用
PHYSICS,整体法与隔离法在受力分析中的应用,整体法与隔离法的选用原则
PHYSICS,整体法与隔离法在受力分析中的应用,整体法分析多物体受力
PHYSICS,整体法与隔离法在受力分析中的应用,整体法的使用条件：加速度必须相同
PHYSICS,整体法与隔离法在受力分析中的应用,整体隔离法的选取原则
PHYSICS,整体法与隔离法在受力分析中的应用,滑轮组中整体法的应用与绳张力的变化
PHYSICS,整体法与隔离法在受力分析中的应用,用整体法求带电体之间的库仑力与弹簧弹力
PHYSICS,整体法与隔离法在受力分析中的应用,转换法之研究对象转换
PHYSICS,整体法与隔离法在受力分析中的应用,转盘上叠放物体的摩擦力分析
PHYSICS,斜抛运动的物理量求解-多过程问题,描述简谐运动的物理量
PHYSICS,斜抛运动的物理量求解-多过程问题,斜抛运动的定义与性质
PHYSICS,斜抛运动的物理量求解-多过程问题,斜抛运动的射高与射程
PHYSICS,斜抛运动的物理量求解-多过程问题,斜抛运动规律与射高射程
PHYSICS,斜抛运动的物理量求解-多过程问题,斜抛问题的正交分解与斜交分解
PHYSICS,斜抛运动的物理量求解-多过程问题,逆向思维处理斜抛运动
PHYSICS,斜面倾角突变-等效于-n-变,斜面倾角突变引起的摩擦力突变
PHYSICS,斜面碰撞临界,平抛与斜面碰撞的临界条件
PHYSICS,方向-总是竖直向下-竖直向下是和水平面垂直-不一定和接触面垂直-也不一定指向地心,卫星轨道的特点分类
PHYSICS,方向-总是竖直向下-竖直向下是和水平面垂直-不一定和接触面垂直-也不一定指向地心,弹力的方向判断
PHYSICS,无线电波的发射,无线电波的发射与接收
PHYSICS,时刻-表示某一瞬间-在时间轴上用点表示-是一个状态量,位移和路程、时间和时刻
PHYSICS,时刻与时间间隔区别与联系,不连续相等时间间隔位移差的推广式
PHYSICS,时刻与时间间隔区别与联系,平抛实验的数据处理（含残缺轨迹）
PHYSICS,时刻与时间间隔区别与联系,振动图像与波的图像的比较（物理意义与联系）
PHYSICS,时刻与时间间隔区别与联系,时刻与时间间隔
PHYSICS,时刻与时间间隔区别与联系,时间间隔与时刻的区分
PHYSICS,普通二极管和发光二极管,用欧姆挡判断二极管的正负极
PHYSICS,晶体,晶体与非晶体的分类
PHYSICS,晶体,晶体与非晶体的分类与性质对比
PHYSICS,曲线运动,抛体运动·易混概念辨析（一）
PHYSICS,曲线运动,抛体运动·易混概念辨析（二）
PHYSICS,曲线运动,曲线运动的条件、特征与速率判断
PHYSICS,曲线运动,曲线运动的条件与特征
PHYSICS,曲线运动,物体做曲线运动的条件与特征
PHYSICS,曲线运动,非线性元件伏安特性曲线的电阻判读
PHYSICS,曲线运动的基本概念与处理思想,切向与法向加速度的分解
PHYSICS,曲线运动的基本概念与处理思想,曲线运动中速度合力与轨迹的关系
PHYSICS,有效值的理解,非正弦交流电有效值的求法
PHYSICS,有效数字与小数位数的保留,实验题答题的得分要点
PHYSICS,有效数字与小数位数的保留,有效数字的判定规则
PHYSICS,机械振动,机械振动·易混概念辨析（一）
PHYSICS,机械振动,机械振动·易混概念辨析（二）
PHYSICS,机械振动,机械振动·计算注意事项
PHYSICS,机械振动,机械振动与机械波公式汇编
PHYSICS,机械振动,机械振动与机械波的区别和联系
PHYSICS,机械振动与机械波知识体系,机械振动与机械波知识体系总览
PHYSICS,机械波,机械波·易混概念辨析（一）
PHYSICS,机械波,机械波·易混概念辨析（二）
PHYSICS,机械波,机械波传播的特点
PHYSICS,机械波,机械波的形成条件与传播特点
PHYSICS,机械波的分类,机械波的产生条件与分类
PHYSICS,机械波的分类,机械波的形成与分类
PHYSICS,机械波的分类,机械波的描述及特点
PHYSICS,机械波的分类,横波与纵波
PHYSICS,机械波的分类,能源的分类（常规能源与新能源）
PHYSICS,机械能守恒定律,关联系统机械能守恒情境：轻杆连接且角速度相等
PHYSICS,机械能守恒定律,关联系统机械能守恒情境：轻绳连接且速度大小相等
PHYSICS,机械能守恒定律,功、能与机械能守恒的公式汇编
PHYSICS,机械能守恒定律,单体机械能守恒的判断方法
PHYSICS,机械能守恒定律,含弹簧系统机械能守恒的要点
PHYSICS,机械能守恒定律,图像法验证机械能守恒
PHYSICS,机械能守恒定律,实验：验证机械能守恒定律·易混概念辨析
PHYSICS,机械能守恒定律,实验：验证机械能守恒定律·计算注意事项
PHYSICS,机械能守恒定律,弹丸打入悬挂沙箱的守恒分析
PHYSICS,机械能守恒定律,教材原型实验：研究自由下落物体的机械能守恒
PHYSICS,机械能守恒定律,机械能守恒定律·易混概念辨析
PHYSICS,机械能守恒定律,机械能守恒定律·计算注意事项
PHYSICS,机械能守恒定律,机械能守恒的判断方法
PHYSICS,机械能守恒定律,机械能的概念
PHYSICS,机械能守恒定律,物体与弹簧系统的机械能守恒特征
