subject,slug,name,book,chapter,section,score
CHEMISTRY,羧酸和酯的结构和性质易混易错点,羧酸和酯的结构和性质易混易错点,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.31
CHEMISTRY,胺和酰胺的结构和性质易混易错点,胺和酰胺的结构和性质易混易错点,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.33
CHEMISTRY,已知两个醛分子在naoh溶液作用下可以发生加成反应-生成一种羟基醛,已知两个醛分子在NaOH溶液作用下可以发生加成反应，生成一种羟基醛：,化学选必3,合成高分子,第一节 合成高分子的基本方法,0.12
CHEMISTRY,有关醛的定量计算,有关醛的定量计算,化学选必1,化学反应的热效应,第二节 反应热的计算,0.25
CHEMISTRY,卤代烃的概念,卤代烃的概念,化学选必3,烃的衍生物,第一节 卤代烃,0.60
CHEMISTRY,卤代烃的物理性质,卤代烃的物理性质,化学选必3,烃的衍生物,第一节 卤代烃,0.50
CHEMISTRY,卤代烃的水解反应和消去反应,卤代烃的水解反应和消去反应,化学选必3,烃的衍生物,第一节 卤代烃,0.43
CHEMISTRY,卤代烃的用途与危害,卤代烃的用途与危害,化学选必3,烃的衍生物,第一节 卤代烃,0.50
CHEMISTRY,卤代烃在生产生活中具有广泛的应用,卤代烃在生产生活中具有广泛的应用,化学选必3,烃的衍生物,第一节 卤代烃,0.33
CHEMISTRY,卤代烃的性质及应用,卤代烃的性质及应用,化学选必3,烃的衍生物,第一节 卤代烃,0.60
CHEMISTRY,卤代烃的结构和性质易混易错点,卤代烃的结构和性质易混易错点,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.31
CHEMISTRY,卤代烃在有机合成中的作用,卤代烃在有机合成中的作用,化学选必3,烃的衍生物,第一节 卤代烃,0.43
CHEMISTRY,醛-酮在有机合成中的应用,醛、酮在有机合成中的应用,化学选必3,烃的衍生物,第五节 有机合成,0.60
CHEMISTRY,糖类的组成和分类,糖类的组成和分类,化学选必3,生物大分子,第一节 糖类,0.50
CHEMISTRY,单糖,单糖,化学选必3,生物大分子,第一节 糖类,0.50
CHEMISTRY,多糖-淀粉与纤维素,多糖——淀粉与纤维素,化学选必3,生物大分子,第一节 糖类,0.12
CHEMISTRY,为了检验淀粉水解产物-某学生设计了如下实验方案,为了检验淀粉水解产物，某学生设计了如下实验方案,化学选必1,化学反应速率与化学平衡,第三节 化学反应的方向,0.11
CHEMISTRY,氨基酸的结构与性质,氨基酸的结构与性质,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.44
CHEMISTRY,核酸的结构与性质,核酸的结构与性质,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.50
CHEMISTRY,基本概念,单体、链节与聚合度,化学选必2,晶体结构与性质,第一节 物质的聚集状态与晶体的常识,0.17
CHEMISTRY,糖类的结构和性质,糖类的结构和性质,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.50
CHEMISTRY,糖类的结构和性质易混易错点,糖类的结构和性质易混易错点,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.33
CHEMISTRY,有关蛋白质的易混易错点,有关蛋白质的易混易错点,化学选必3,生物大分子,第二节 蛋白质,0.38
CHEMISTRY,聚合反应及聚合物单体的判断,聚合反应及聚合物单体的判断,化学选必2,晶体结构与性质,第一节 物质的聚集状态与晶体的常识,0.25
CHEMISTRY,蛋白质的结构与性质,蛋白质的结构与性质,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.50
CHEMISTRY,蛋白质和氨基酸的结构与性质,蛋白质和氨基酸的结构与性质,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.36
CHEMISTRY,合成高分子反应的化学方程式的书写,合成高分子反应的化学方程式的书写,化学选必3,合成高分子,第一节 合成高分子的基本方法,0.33
CHEMISTRY,合成高分子的结构和性质,合成高分子的结构和性质,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.56
CHEMISTRY,有关合成高分子的易混易错点,有关合成高分子的易混易错点,化学选必3,合成高分子,第一节 合成高分子的基本方法,0.31
CHEMISTRY,高分子的分类及性质特点,高分子的分类及性质特点,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.30
CHEMISTRY,铝元素的原子结构和存在,铝元素的原子结构和存在,化学选必2,原子结构与性质,第二节 原子结构与元素的性质,0.60
CHEMISTRY,铝的物理性质,铝的物理性质,化学选必2,分子结构与性质,第三节 分子结构与物质的性质,0.43
CHEMISTRY,铝的化学性质,铝的化学性质,化学必修一,物质结构 元素周期律,第三节 化学键,0.33
CHEMISTRY,铝的制备和用途,铝的制备和用途,,,,0.00
CHEMISTRY,氧化铝的性质与应用,氧化铝的性质与应用,化学必修一,物质及其变化,第一节 物质的分类及转化,0.25
CHEMISTRY,氢氧化铝的性质与制备,氢氧化铝的性质与制备,化学必修一,物质及其变化,第一节 物质的分类及转化,0.18
CHEMISTRY,从铝土矿提纯al2o3-碱溶法-的工艺流程,从铝土矿提纯Al2O3(碱溶法)的工艺流程,化学选必1,水溶液中的离子反应与平衡,第二节 水的电离和溶液的pH,0.06
CHEMISTRY,一种重要的复盐-明矾,一种重要的复盐——明矾,化学选必1,水溶液中的离子反应与平衡,第三节 盐类的水解,0.10
CHEMISTRY,工业上用某种氧化铝矿石-含fe2o3杂质-为原料冶炼铝的工艺流程如下,工业上用某种氧化铝矿石(含Fe2O3杂质)为原料冶炼铝的工艺流程如下：,化学必修一,物质及其变化,第三节 氧化还原反应,0.14
CHEMISTRY,中学化学中常见的既能与盐酸反应-又能与naoh溶液反应的物质,既与酸又与碱反应的常见物质,化学必修一,海水中的重要元素——钠和氯,第三节 物质的量,0.25
CHEMISTRY,氧化铝-氢氧化铝两性的重要应用,氧化铝、氢氧化铝两性的重要应用,化学必修一,物质及其变化,第三节 氧化还原反应,0.18
CHEMISTRY,基于-两性-类比推测be-zn及其化合物的性质,基于“两性”类比推测Be、Zn及其化合物的性质,化学必修一,物质及其变化,第一节 物质的分类及转化,0.27
CHEMISTRY,既能跟稀盐酸反应-又能跟氢氧化钠溶液反应的化合物是,既能跟稀盐酸反应，又能跟氢氧化钠溶液反应的化合物是(    ),化学必修一,海水中的重要元素——钠和氯,第一节 钠及其化合物,0.25
CHEMISTRY,铝及其化合物之间的性质与应用,铝及其化合物之间的性质与应用,化学必修一,海水中的重要元素——钠和氯,第一节 钠及其化合物,0.38
CHEMISTRY,含铝物质的制备和转化,含铝物质的制备和转化,化学必修一,物质及其变化,第一节 物质的分类及转化,0.44
CHEMISTRY,铝及其化合物的易错点,铝及其化合物的易错点,化学必修一,海水中的重要元素——钠和氯,第一节 钠及其化合物,0.38
CHEMISTRY,铝与酸-碱反应生成h2的定量关系,铝与酸、碱反应生成H2的定量关系,化学选必3,烃的衍生物,第四节 羧酸 羧酸衍生物,0.15
CHEMISTRY,等质量的铝与足量的盐酸-氢氧化钠溶液分别反应,等质量的铝与足量的盐酸、氢氧化钠溶液分别反应,化学必修一,物质及其变化,第三节 氧化还原反应,0.19
CHEMISTRY,一定量的铝分别与一定量的盐酸-氢氧化钠溶液反应,一定量的铝分别与一定量的盐酸、氢氧化钠溶液反应,化学必修一,物质及其变化,第三节 氧化还原反应,0.19
CHEMISTRY,足量的铝分别与等物质的量的hcl和naoh反应,足量的铝分别与等物质的量的HCl和NaOH反应,化学必修一,海水中的重要元素——钠和氯,第三节 物质的量,0.43
BIOLOGY,实验-使用高倍显微镜观察几种细胞,实验：使用高倍显微镜观察几种细胞,生物必修一,细胞的生命历程,第2节 细胞的分化,0.12
BIOLOGY,使用高倍显微镜观察细胞,使用高倍显微镜观察细胞,生物必修一,细胞的生命历程,第2节 细胞的分化,0.15
BIOLOGY,细胞的统一性,细胞的统一性,生物必修一,走近细胞,第2节 细胞的多样性和统一性,0.56
BIOLOGY,细胞是基本的生命系统,细胞是基本的生命系统,生物必修一,走近细胞,第1节 细胞是生命活动的基本单位,0.46
BIOLOGY,原核细胞和真核细胞,原核细胞和真核细胞★★★★☆,生物必修一,细胞的能量供应和利用,第3节 细胞呼吸的原理和应用,0.27
BIOLOGY,光学显微镜和电子显微镜,光学显微镜和电子显微镜,生物选必1,免疫调节,第4节 免疫学的应用,0.09
BIOLOGY,实验-检测生物组织中的糖类-脂肪和蛋白质,实验：检测生物组织中的糖类、脂肪和蛋白质★★★☆☆,生物必修一,组成细胞的分子,第3节 细胞中的糖类和脂质,0.19
BIOLOGY,细胞中的水,细胞中的水★★★☆☆,生物必修一,细胞的生命历程,第2节 细胞的分化,0.25
BIOLOGY,元素和化合物的相互推断-归纳总结,元素和化合物的相互推断（归纳总结）,生物必修一,组成细胞的分子,第1节 细胞中的元素和化合物,0.29
BIOLOGY,细胞中的元素,细胞中的元素,生物必修一,组成细胞的分子,第1节 细胞中的元素和化合物,0.44
BIOLOGY,细胞中的化合物,细胞中的化合物,生物必修一,组成细胞的分子,第1节 细胞中的元素和化合物,0.56
BIOLOGY,细胞中的无机盐,细胞中的无机盐,生物必修一,组成细胞的分子,第2节 细胞中的无机物,0.50
BIOLOGY,用高倍显微镜观察叶绿体和细胞质的流动,用高倍显微镜观察叶绿体和细胞质的流动★★☆☆☆,生物必修一,组成细胞的分子,第3节 细胞中的糖类和脂质,0.14
BIOLOGY,分泌蛋白的合成和运输,分泌蛋白的合成和运输,生物必修二,基因的表达,第1节 基因指导蛋白质的合成,0.29
BIOLOGY,细胞的生物膜系统,细胞的生物膜系统★★★☆☆,生物选必2,生态系统及其稳定性,第3节 生态系统的物质循环,0.27
BIOLOGY,细胞器的结构和功能,细胞器的结构和功能★★★☆☆,生物必修一,细胞的基本结构,第1节 细胞膜的结构和功能,0.50
BIOLOGY,辨析真正光合速率-净光合速率和呼吸速率,辨析真正光合速率、净光合速率和呼吸速率,生物必修一,细胞的能量供应和利用,第3节 细胞呼吸的原理和应用,0.13
BIOLOGY,c4植物-cam植物等特殊代谢类型,C4植物、CAM植物等特殊代谢类型,生物选必1,植物生命活动的调节,第1节 植物生长素,0.17
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,光合作用与细胞呼吸过程、物质和能量的关系,生物必修一,细胞的能量供应和利用,第4节 光合作用与能量转化,0.26
BIOLOGY,细胞周期,细胞周期,生物必修一,细胞的生命历程,第2节 细胞的分化,0.29
BIOLOGY,实验-观察根尖分生区组织细胞的有丝分裂,实验：观察根尖分生区组织细胞的有丝分裂,生物选必1,内环境与稳态,第1节 细胞生活的环境,0.16
BIOLOGY,膜的流动镶嵌模型,膜的流动镶嵌模型,生物选必2,生态系统及其稳定性,第2节 生态系统的能量流动,0.14
BIOLOGY,细胞核的结构和功能,细胞核的结构和功能★★★☆☆,生物必修一,细胞的基本结构,第3节 细胞核的结构和功能,0.64
BIOLOGY,细胞膜的结构和功能,细胞膜的结构和功能,生物必修一,细胞的基本结构,第1节 细胞膜的结构和功能,0.78
BIOLOGY,细胞膜-质膜-的功能,细胞膜（质膜）的功能,生物必修一,细胞的基本结构,第1节 细胞膜的结构和功能,0.50
BIOLOGY,细胞膜成分和结构的探究历程,细胞膜成分和结构的探究历程,生物必修一,细胞的基本结构,第1节 细胞膜的结构和功能,0.36
BIOLOGY,生物大分子以碳链为骨架,生物大分子以碳链为骨架★★☆☆☆,生物选必1,植物生命活动的调节,第1节 植物生长素,0.13
BIOLOGY,蛋白质的功能,蛋白质的功能★★★☆☆,生物选必3,基因工程,第4节 蛋白质工程的原理和应用,0.25
BIOLOGY,蛋白质相关计算题的总结,蛋白质相关计算题的总结,生物选必3,基因工程,第4节 蛋白质工程的原理和应用,0.20
BIOLOGY,蛋白质的基本单位-氨基酸,蛋白质的基本单位——氨基酸,生物必修二,基因的表达,第1节 基因指导蛋白质的合成,0.27
BIOLOGY,蛋白质的结构及其多样性,蛋白质的结构及其多样性,生物选必3,基因工程,第4节 蛋白质工程的原理和应用,0.23
BIOLOGY,蛋白质相关计算题,蛋白质相关计算题,生物选必3,基因工程,第4节 蛋白质工程的原理和应用,0.23
BIOLOGY,核酸是由核苷酸连接而成的长链,核酸是由核苷酸连接而成的长链★★☆☆☆,生物必修一,组成细胞的分子,第5节 核酸是遗传信息的携带者,0.10
BIOLOGY,比较细胞中的生物大分子,比较细胞中的生物大分子,生物必修一,组成细胞的分子,第2节 细胞中的无机物,0.25
BIOLOGY,dna-rna-蛋白质等的水解产物和氧化产物-归纳总结,DNA、RNA、蛋白质的水解产物与氧化产物,生物选必3,基因工程,第4节 蛋白质工程的原理和应用,0.23
BIOLOGY,物质出入细胞的方式,物质出入细胞的方式★★★☆☆,生物必修一,组成细胞的分子,第2节 细胞中的无机物,0.21
BIOLOGY,主动运输的类型,主动运输的类型,生物必修一,细胞的物质输入和输出,第2节 主动运输与胞吞、胞吐,0.40
