subject,pdf_rel,page,page_kind,ink,rows,rule,fig,formulas,figs,note
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,65,叙述,0.0216,42,0,0.0011,,,行 42
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,66,叙述,0.0275,31,0,0.0043,,,行 31
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,67,叙述,0.0212,41,0,0.0,,,行 41
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,68,叙述,0.0165,41,0,0.0011,,,行 41
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,69,叙述,0.0156,26,0,0.0,,,行 26
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,70,叙述,0.0179,41,0,0.0,,,行 41
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,71,叙述,0.0439,32,0,0.0205,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,72,叙述,0.017,31,0,0.0,,,行 31
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,73,叙述,0.0189,35,0,0.0,,,行 35
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,74,叙述,0.023,43,0,0.0,,,行 43
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,75,叙述,0.0234,39,0,0.0043,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,76,叙述,0.03,36,0,0.0151,,,行 36
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,77,叙述,0.0242,43,0,0.0,,,行 43
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,78,叙述,0.0227,44,0,0.0022,,,行 44
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,79,叙述,0.0255,36,0,0.0,,,行 36
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,80,叙述,0.0208,37,0,0.0022,,,行 37
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,81,叙述,0.0259,27,0,0.0054,,,行 27
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,82,叙述,0.0267,48,0,0.0022,,,行 48
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,83,叙述,0.025,48,0,0.0,,,行 48
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,84,叙述,0.0291,31,0,0.0043,,,行 31
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,85,叙述,0.0264,32,0,0.0,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,86,叙述,0.0357,25,0,0.013,,,行 25
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,87,叙述,0.0213,29,0,0.0,,,行 29
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,88,叙述,0.0281,32,0,0.0022,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,89,叙述,0.0308,33,0,0.0022,,,行 33
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,90,叙述,0.0378,38,0,0.0097,,,行 38
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,91,叙述,0.0294,31,0,0.0076,,,行 31
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,92,未定,0.0328,19,0,0.0173,,,信号弱（行 19）
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,93,叙述,0.0286,39,0,0.0032,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,94,叙述,0.0305,32,0,0.0086,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,95,叙述,0.027,38,0,0.0011,,,行 38
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,96,叙述,0.0174,43,0,0.0022,,,行 43
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,97,叙述,0.0176,27,0,0.0,,,行 27
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,98,叙述,0.0169,32,0,0.0022,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,99,叙述,0.0207,41,0,0.0043,,,行 41
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,100,叙述,0.0201,30,0,0.0032,,,行 30
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,101,叙述,0.0205,33,0,0.0043,,,行 33
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,102,叙述,0.0307,22,0,0.0195,,,行 22
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,103,叙述,0.0253,31,0,0.0032,,,行 31
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,104,叙述,0.0362,29,0,0.0238,,,行 29
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,105,叙述,0.0187,35,0,0.0011,,,行 35
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,106,叙述,0.0222,45,0,0.0,,,行 45
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,107,叙述,0.0293,31,0,0.0173,,,行 31
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,108,叙述,0.0165,28,0,0.0022,,,行 28
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,109,叙述,0.0229,33,0,0.0032,,,行 33
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,110,叙述,0.0196,34,0,0.0022,,,行 34
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,111,叙述,0.0264,45,0,0.0011,,,行 45
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,112,叙述,0.0244,39,0,0.0032,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,113,叙述,0.0158,24,0,0.0011,,,行 24
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,114,叙述,0.0208,33,0,0.0022,,,行 33
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,115,叙述,0.0238,30,0,0.0108,,,行 30
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,116,叙述,0.0293,20,0,0.0173,,,行 20
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,117,叙述,0.0187,39,0,0.0022,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,118,叙述,0.0266,39,0,0.0022,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,119,叙述,0.0212,30,0,0.0043,,,行 30
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,120,叙述,0.0263,32,0,0.0065,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,121,叙述,0.0184,25,0,0.0032,,,行 25
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,122,叙述,0.021,29,0,0.0054,,,行 29
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,123,叙述,0.0168,34,0,0.0011,,,行 34
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,124,叙述,0.0211,20,0,0.0097,,,行 20
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,125,叙述,0.0189,41,0,0.0022,,,行 41
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,126,叙述,0.0241,39,0,0.0076,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,127,叙述,0.0251,31,0,0.0032,,,行 31
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,128,叙述,0.0184,26,0,0.0032,,,行 26
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,129,未定,0.0202,19,0,0.0065,,,信号弱（行 19）
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,130,叙述,0.0256,43,0,0.001,,,行 43
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,131,叙述,0.0257,38,0,0.0,,,行 38
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,132,叙述,0.0161,28,0,0.0011,,,行 28
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,133,叙述,0.0179,35,0,0.0022,,,行 35
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,134,叙述,0.0221,41,0,0.0022,,,行 41
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,135,叙述,0.0288,37,0,0.0022,,,行 37
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,136,叙述,0.0215,40,0,0.0021,,,行 40
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,137,叙述,0.0212,39,0,0.0,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,138,叙述,0.0162,39,0,0.0022,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,139,叙述,0.0173,30,0,0.0032,,,行 30
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,140,叙述,0.0211,28,0,0.0076,,,行 28
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,141,叙述,0.0191,37,0,0.0022,,,行 37
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,142,叙述,0.0317,20,0,0.0173,,,行 20
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,143,叙述,0.026,33,0,0.0022,,,行 33
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,144,叙述,0.019,34,0,0.0022,,,行 34
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,145,叙述,0.0169,39,0,0.0022,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,146,叙述,0.0262,32,0,0.0097,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,147,叙述,0.0181,38,0,0.0,,,行 38
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,148,叙述,0.0218,41,0,0.0022,,,行 41
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,149,叙述,0.0264,24,0,0.0227,,,行 24
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,150,叙述,0.0202,44,0,0.0043,,,行 44
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,151,叙述,0.0282,42,0,0.0032,,,行 42
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,152,叙述,0.0173,37,0,0.0043,,,行 37
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,153,叙述,0.02,39,0,0.0031,,,行 39
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,154,叙述,0.0258,30,0,0.0141,,,行 30
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,155,叙述,0.0274,34,0,0.0151,,,行 34
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,156,叙述,0.0253,35,0,0.0104,,,行 35
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,157,叙述,0.018,29,0,0.0022,,,行 29
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,158,叙述,0.0367,34,0,0.0162,,,行 34
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,159,叙述,0.0352,38,0,0.0162,,,行 38
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,160,叙述,0.0277,45,0,0.0021,,,行 45
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,161,叙述,0.0208,45,0,0.0011,,,行 45
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,162,叙述,0.0239,36,0,0.0032,,,行 36
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,163,叙述,0.0187,24,0,0.0043,,,行 24
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,164,叙述,0.0171,31,0,0.0032,,,行 31
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,165,叙述,0.0209,45,0,0.0022,,,行 45
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,166,叙述,0.0356,25,0,0.0238,,,行 25
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,167,叙述,0.0202,36,0,0.0021,,,行 36
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,168,叙述,0.0161,26,0,0.0031,,,行 26
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,169,叙述,0.0167,32,0,0.0032,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,170,叙述,0.0263,32,0,0.0052,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,171,叙述,0.0268,27,0,0.0125,,,行 27
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,172,叙述,0.0207,38,0,0.0054,,,行 38
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,173,叙述,0.0241,32,0,0.0062,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,174,叙述,0.0136,35,0,0.0021,,,行 35
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,175,叙述,0.0279,35,0,0.0052,,,行 35
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,176,叙述,0.0146,32,0,0.001,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,177,叙述,0.0288,40,0,0.0086,,,行 40
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,178,叙述,0.023,43,0,0.0031,,,行 43
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,179,叙述,0.0227,46,0,0.0032,,,行 46
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,180,叙述,0.0375,32,0,0.0227,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,181,叙述,0.0279,21,0,0.0166,,,行 21
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,182,叙述,0.0198,46,0,0.0062,,,行 46
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,183,叙述,0.0286,37,0,0.0052,,,行 37
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,184,叙述,0.0258,34,0,0.0054,,,行 34
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,185,叙述,0.0274,36,0,0.0054,,,行 36
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,186,叙述,0.032,40,0,0.0062,,,行 40
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,187,叙述,0.0263,37,0,0.0062,,,行 37
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,188,叙述,0.0191,36,0,0.0042,,,行 36
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,189,叙述,0.0238,45,0,0.0062,,,行 45
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,190,叙述,0.0245,32,0,0.0094,,,行 32
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,191,叙述,0.0241,38,0,0.0031,,,行 38
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,192,叙述,0.0225,37,0,0.0073,,,行 37
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,193,叙述,0.0205,30,0,0.0043,,,行 30
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,194,叙述,0.0229,45,0,0.0,,,行 45
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,195,叙述,0.0249,41,0,0.0043,,,行 41
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,196,叙述,0.0291,37,0,0.0073,,,行 37
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,197,叙述,0.023,21,0,0.0054,,,行 21
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,198,叙述,0.0236,42,0,0.0032,,,行 42
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,199,叙述,0.0171,44,0,0.0021,,,行 44
BIOLOGY,2027版高中《53知识清单》彩色版（生物）/2027高中知识清单生物.pdf,200,叙述,0.0266,22,0,0.0125,,,行 22
