subject,pages,verdict,items_min,items_numbered,evidence
PHYSICS,"155,156,157,158,159,160,161,162,163,164,165,166,167,168",ACCEPT,545,510,"逐页独立清点+抽查，14个两页跨幅（页码291–318）均已整页重读核对：编号齐全，各知识块/公式/表格/例题（例1–例5，含信息提取·解析·答案）/流程图/知识图谱/红笔注/卡通均有对应，未发现整块遗漏，也未发现页面上不存在的编造内容。抽查关键式子均与页面对应：p155 e=Em·sinωt、Em=NBSω、峰值Em=NBSω=NΔΦ/Δt、Φ=Φm·cosωt 表格；p156 Φm=311/(10000π)、Q1∶Q2=2∶1 答案D；p157 四值比较表、例2 答案B；p158 高压输电三回路表 U2−U3=ΔU=I2R、ΔP=(ΔU)²/R；p159 例2 P2/P3=25/4·I1=1.16A 答案C；p160 例4 I0=15√2/22A 答案BD；p161 例5 答案C(408kW)、无线充电分析解答；p162 LC振荡 T=2π√LC、麦克斯韦理解表、电磁波特点 c=3.0×10⁸；p163 电磁波谱/红外线/可见光、赫兹实验；p164 LC各量表（以顺时针方向电流为正）、霍尔 U=IB/nbe、电磁波特性表；p165 传感器干簧管/光敏电阻、例 答案AC；p166 热敏电阻表、应变片、常见传感器表；p167 电容式传感器例2 答案C、UH=BI/nqh；p168 分子动理论知识图谱、80亿人计数答案C。发现疑似（靠整页重读仍不能定论，按疑似记录）：p156 定义中『我们就把 I₀、U₀ 叫作有效值』上下标疑似应为 I/U；p158 制约关系表『功率按前分配』的『前』字疑似应为『需』；p164 ⑥特性表『主要作用』行仅列5值（可见光列疑似漏一格）；p166 霍尔『解得 U=eU/Ba（辨读：应为 v=U/Ba）』原文上下式疑似；p168 解析中间值『≈0.83×10¹⁰时』指数疑似应为 10⁸/10⁹（末值9.5万年与答案C正确）；p160 『2023 山东东,7』的『东』字疑似衍字。以上均为单字/单号级别，非整块遗漏或编造，不影响整片可信度，判定 ACCEPT。items_min/items_numbered 为独立清点合计（估计数）。"
PHYSICS,"169,170,171,172",ACCEPT,101,120,逐页清点并对照页图复核：p0169（书319/320页）F-r关系表4行（r<r₀斥力/r=r₀时F=0且r₀≈10⁻¹⁰m/r>r₀引力/r>10⁻⁹m忽略）、油膜法流程图d=V/S、2)测量①-④与面积S①-④、归纳总结3条、⑥-⑨侧栏（V₁=V₀/N、球形紧密排布模型、间接测量法、稳定原因）全部入稿且与图一致；p0170（书321/322页）误差分析6条、示例d=V₀/S=V/NS(1+n)、V₁=V₀η、S=na²、口诀、球体模型d=∛(6V₀/π)、立方体模型d=∛Vₐ、STM量子围栏例（d=2πR/n、D=∛(6M/(πρN_A))、Δl=d-D、答案一致）、归纳总结①-④公式（m₀=M_mol/N_A等）逐式核对无误；p0171（书323/324页）大气计算续（m≈5.2×10¹⁸kg、n≈1.1×10⁴⁴个、V=5.2×10¹⁵m³、d≈10m）、弥尔顿板统计规律、速率分布规律2条、0℃/100℃示例结论、压强微观解释概念图（平均速率/数密度）、分子动能永不为零均入稿；p0172（书325/326页）分子势能1)-3)（r>r₀增大、r<r₀减小、r=r₀最小）、功能关系、内能6条、内能-机械能比较表、Ep-r图（r₀处最小值）、O₂/H₂示例、0℃水结冰示例、类比法3条、多选例（总能量0、E_p≤0、答案BD）与图一致。未见漏块与编造。
PHYSICS,173,RETRANSCRIBE,10,9,"p0173右页（书328页，章首页）热平衡示意图：页图为隔板K分隔的两容器A(p_A,T_A)、B(p_B,T_B)，图下方仅有「T_A=T_B」「表征共同的热学性质的物理量叫温度」「T=t+273.15K」，页面上不存在p₀、T₀符号；稿子写成「取去隔板后达到共同状态p₀、T₀，T_A=T₀」——p₀、T₀系稿中虚构（页面看不到），且T_A=T_B被误读为T_A=T₀。左页（书327页）无误：甲方案G=ρS(R−R₁)g→p=ρ(R−R₁)g、乙方案N=(1/6)na²vΔt、−FΔt=Nm(−v)−Nmv→p=(1/3)nmv²、Ē_k=(1/2)mv²=(3/2)kT、α=2/(3k)均与图一致。该页需重转（仅热平衡图注一处）。"
PHYSICS,"174,175,176",ACCEPT,64,85,"p0174（书329/330页）热力学系统/状态参量V-p-T/平衡态定义、概念辨析（平衡态vs热平衡）、第零定律、热平衡定律、T=t+273.15K、等温变化实验流程图、装置图、p-V双曲线+p−1/V直线检验、结论「p和V成反比」、注意事项5条均入稿且与图一致；p0175（书331/332页）V−1/p图延长线交纵轴于−V₀、答案(1)AB(2)过原点直线(3)传感器与注射器间气体及其体积、玻意耳定律pV=C及适用条件、⑥p-V图T₂>T₁标注与稿一致、例2（V₁=300mL→V₂=150mL、p=2.0×10⁵Pa、h=10m）、盖-吕萨克V=CT与V/T=ΔV/ΔT、⑨图与「绝对零度只能接近不能达到」、例3(i)ρ₁=(1.46×290)/300≈1.41kg/m³均核对无误；p0176（书333/334页）例3续ρ₂≈1.18kg/m³、查理定律p=CT与p/T=Δp/ΔT、例4胎压范围2.06×10⁵~2.98×10⁵Pa、理想气体定义/简化条件/微观特点、pV/T=C、克拉伯龙pV=nRT（R=8.31J/(mol·K)）、三定律特例+微观解释、密度方程p₁/(ρ₁T₁)=p₂/(ρ₂T₂)推导、分态式、解题思路流程图、例1(2025云南,9)题干均入稿。疑似一处（不判重转）：p0175⑨等压图稿注「p₁斜率较大」，而页图标注p₁>p₂，按物理常识压强小者斜率大（斜率对应p₂），线标注顺序疑似写反。"
PHYSICS,177,RETRANSCRIBE,12,28,p0177左页（书335页）顶部漏块：页图首行为「p₀下，b管上的刻度可以直接读出环境温度。则在p₁下（ ）」，前页条目176止于「在标准大气压（接下页）」，而本条目直接以「则在p₁下（ ）」开头，「p₀下，b管上的刻度可以直接读出环境温度」一句缺失，为跨页断句漏抄。其余核对无误：例1答案BD及解析（pS+ρgΔhS=p₀S、刻度从上往下温度升高、蒸发后测量值偏大）、②液柱移动法（先假设不动等容、Δp=ΔT/T·p、等截面/不等截面ΔpS判向）、③同液同水平面压强相等/cmHg、例2（l_B=30cm、h_B=2cm、H=1cm、H=−92.5cm舍去、答案1cm）、方法技巧4条、温馨提示、④汽缸类一般思路4条与常见类型4条均与图一致。该页需重转（仅补顶部一句）。
PHYSICS,"178,179,180,181,182",ACCEPT,88,135,p0178（书337/338页）例3（p=(18/17)p₀、k=2p₀S/(17H)、m=2p₀S/(17g)）、⑤变质量四类型表（充气/抽气/分装/漏气，整体转化思想）与四方法表（口袋/隔离/比较/推论）、例4鱼鳔（Δm=Mma/(ρVg)、m₁=(ρgH₁+p₀)/(ρgH+p₀)·m、三情形讨论）、⑥温控装置题干与图均核对一致；p0179（书339/340页）温控解答2（触点AB上移）、各向异性/各向同性定义、单晶多晶非晶体比较表（典型/外形/组成/物理性质/熔点/联系①②）、区分3条、云母石蜡椭圆图、微观结构4条、熔点拓展、表面张力5条（定义/作用/方向/大小/按效果命名）、③-⑦侧栏均入稿；p0180（书341/342页）浸润/不浸润/原因/毛细现象解释与应用、弯月面图（凸液面向下拉/凹液面向上拉）、相对性易错警示、液晶定义与宏观特性、棒长≥5倍棒直径、应用3条、航天材料情境与4问4答（钛合金是晶体、b为非晶体、液桥因表面张力、水与透明板浸润）均与图一致；p0181（书343/344页）章首概念图：做功与传热等效、能量守恒表述、热力学第二定律两条表述归属与页图一致（克劳修斯表述-不可能从单一热库吸热全部变成功；开尔文表述-热量不能自发从低温传到高温，经整页重读核对）、第一类/第二类永动机、焦耳实验、第1节ΔU=W/ΔU=Q/ΔU=Q+W、符号法则表（±行）、三种特殊情况（Q=0、W=0、ΔU=0即W=−Q）、①-③侧栏均核对一致；p0182（书345/346页）W/ΔU/Q正负规则3条、自由膨胀W=0、等温线/等容线/等压线图像讨论、例1（T_B=600K、p_A=1.5×10⁵Pa、W=−300J、Q=500J吸热）、一般思路流程图、例2倒挂汽缸（T=LT₀/L₀、mg+pS=p₀S、W=(p₀S−mg)(L−L₀)、Q=ΔU+(p₀S−mg)(L−L₀)）逐式核对无误。未见漏块与编造。
PHYSICS,"183,184",ACCEPT,33,11,逐页对照页图独立清点：p183 含 2 探究创新（情境+4问+4答：V_B=(T_B/T_A)V_A、②为B曲线、B→C压强变小、Q1=ΔU1+W1、Q2=ΔU2、Q1>Q2）、知识图谱、①能量守恒定律（内容/理解/意义①②）+侧栏①迈尔②第一定律是守恒体现，稿全对；p184 含 ③第一类永动机、④原因(U1-U2=W)、②热力学第二定律（克劳修斯/开尔文表述、四实例、第二类永机）、③能源有限、熵增加原理、第一/第二定律比较表、②生活应用问答、③能源与环境，稿全对。未发现漏块或编造。疑似（非转写错）：p183 发展历程图中人名 盖斯勒 疑为书自排印（应为盖斯 Hess 定律），稿忠实照原图。
PHYSICS,185,ACCEPT,11,4,章导图+知识图谱+①黑体与黑体辐射（定义、特点、实验规律1)~4)、1700K/1500K/1300K/1100K曲线）+②能量子（ε=hν、h=6.626×10⁻³⁴ J·s）+侧栏①黑体模型②能量子概念，均与页图一致，无漏块无编造。疑似：右上知识图谱图注中 遏止电压U₀=hν₀/e−W₀/e 的 ν 下标0 疑为误读（同页左侧导图写 U₀=hν/e−W₀/e，物理上应为 U₀=(hν−W₀)/e）；属图注细节，正文知识点无误。
PHYSICS,"186,187,188,189,190,191",ACCEPT,144,50,p186：③光电效应（截止频率/饱和电流/遏止电压/瞬时性）④爱因斯坦方程（ν_c=W₀/h、eU_c=E_k、U_c=h/e·ν−W₀/e）⑤锌板⑥赫兹1887⑦I−U⑧½m_ev²=eU_c +密立根例（U_c−ν图、W₀=hν_c、斜率h/e、答案A）+侧栏⑦E_k−ν⑧U_c−ν+归纳两决定关系，稿全对。p187：⑤康普顿效应（p=hν/c、Δλ、p=h/λ）⑥光子动量⑥波粒二象性+侧栏历程/光子质量动量（m=hν/c²）+三点提醒/两条对应/三关系式/四组概念+例1表（29/43/60 mA、27/40/55 mA、0.9/2.9 eV、W=W′=3.1 eV、答案B）+②图像问题（h=k、h=ke），稿全对。p188：例2（答案B）③波粒二象性理解+知识图谱+①电子发现（e=1.602176634×10⁻¹⁹ C、m_e=9.10938356×10⁻³¹ kg、电荷量子化）②核式结构模型（散射三现象、大于90°），稿全对。p189：10⁻¹⁵/10⁻¹⁰ m、③光谱（巴尔末式1/λ=R(1/2²−1/n²)、R_h=1.10×10⁷ m⁻¹）④经典困难⑤玻尔假设（hν=E_m−E_n）⑥氢光谱解释（N=C_n²、n−1、帕邢系）⑦局限性+侧栏⑥~⑫，稿全对。p190：⑧物质波（ν=ε/h、λ=h/p）⑨量子力学（1927第五届索尔维）⑫理解+三注意（C_{m−n+1}²、13.6 eV）+He⁺能级图（−54.4/−13.6/−6.04/−3.40/−2.18/−1.51）+例（近、C₄²=6、C₃²=3）③玻尔史，稿全对。p191：续答（E_n=E₁/n²、C₄²=6、n=4→1、n=4→3、10.2 eV、9.35 eV、r=ke²/2E₁）+第五章导图（三射线表、人工转变4方程、α/β衰变式、ΔE=Δmc²、裂变/聚变式、17.6 MeV），稿全对。本段未发现漏块或编造。
PHYSICS,192,ACCEPT,25,11,知识图谱+①天然放射现象（三射线表：4m_p、m_p/1836、0.1c/0.99c/c、穿透/电离）②原子核组成（Z/A、氕氘氚）③衰变（α/β衰变表、n→¹₁H+⁰₋₁e、γ伴随）⑦半衰期+侧栏①~⑦，正文知识点与页图一致，无漏块无编造。疑似：侧栏⑥ β衰变磁场轨迹图稿注为 两外切圆，与 p194 表格 β衰变时两圆内切 的描述疑不一致；整页重读该小图无法确认内/外切（未裁图），按疑似记录。
PHYSICS,"193,194",ACCEPT,49,18,p193：4. N_t/m_t 半衰期式+例1（Δt=182.4−67.3=115.1 d、答案C）⑤核反应+例2（¹₀n+¹⁰₅B→⁴₂He+⁷₃Li、答案A）⑥放射性同位素（3000多种、测厚、示踪）+侧栏⑧氡3.8 d⑨三个重要核反应⑪辐射标志+⑦核力与四种相互作用（10⁻¹⁸ m）⑧结合能/比结合能+侧栏⑫~⑮，稿全对（含 解析 极值意 原书字样）。p194：3.质量亏损（ΔE=Δmc²）+原子质量单位（1 u=1.660 510×10⁻²⁷ kg、1 eV=1.602 2×10⁻¹⁹ J、≈931.5 MeV）+①衰变次数（A=A′+4n、Z=Z′+2n−m、n=(A−A′)/4、m=(A−A′)/2+Z′−Z）②径迹（α外切 R_He/R_Y=(Z−2)/2、β内切 R_Y/R_e=Z+1、m₁v₁=m₂v₂、r=mv/qB）③核能计算3法+Pu例（m_Pu=239.0521 u、m_U=235.0439 u、m_α=4.0026 u、ΔE′=5.22 MeV、x=3、Δm=ΔE/c²、v₁=−11/13 v₀、E₁=(11/13)²E₀、答案1.5×10⁷ m/s 与 2 T），稿全对。未发现漏块或编造。
PHYSICS,195,UNCERTAIN,26,14,各块均在：①核裂变（²³⁵₉₂U+¹₀n→¹⁴₄₅₆Ba+⁸⁹₃₆Kr+3¹₀n、链式反应、临界体积/质量）+侧栏①~④（核电站流程）②反应堆与核电站（核燃料/慢化剂/控制棒/冷却剂/防护层、能量转化链）③核聚变（²₁H+³₁H→⁴₂He+¹₀n+17.6 MeV、1.6×10⁷ K、氢弹、磁约束/惯性约束）④发现新粒子（8年代表、反粒子、湮灭）⑤粒子分类+侧栏⑥~⑨，均与页图一致，无漏块无编造。唯 ②1.核反应堆 3)控制棒 一条存疑：稿作 硼吸收中子的能力很强，镉棒插入越深，链式反应的速度越慢；整页重读两遍，前半该字疑为 镉（镉吸收中子的能力很强，与句后半 镉棒 同字），但分辨率下无法确证（按规则未裁图）。若页实为 镉，则此字为误读，需更正后该页方可判 ACCEPT；故本行判 UNCERTAIN，仅涉及这一个字，不影响其余内容。
PHYSICS,196,ACCEPT,21,4,续 3)规范玻色子/4)希格斯玻色子+宇宙两种演化（草帽星系、玫瑰星云）+①衰变/人工转变/裂变/聚变区别表（含 ²³⁵₉₂U+¹₀n→¹⁴⁰₅₄Xe+⁹⁴₃₈Sr+2¹₀n）②核反应方程书写③磁约束（托卡马克）/惯性约束（ITER 50亿欧元、七方协定）+例（R₁=0.50 m、R₂=1.0 m、B=1.0 T、q/m=4.0×10⁷ C/kg、r₁²+R₁²=(R₂−r₁)²、r₁=0.375 m、v₁=qBr₁/m=1.5×10⁷ m/s、r₂=(R₂−R₁)/2=0.25 m、B=mv₂/qr₂=2 T、答案 1.5×10⁷ m/s 与 2 T），稿全对，无漏块无编造。
PHYSICS,"197,198,199,200,201",ACCEPT,200,50,逐页独立清点并与页图整页重读比对：p197(375-376)：附录1表36行（左页28行+右页续表8行）名称/符号/单位/备注逐行核对一致，含 1.666×10⁻²⁷ kg、1.6×10⁻¹⁹ J、3.6×10⁶ J、10⁶ μF=10¹² pF、1 T=1 N/(A·m)、1 Wb=1 T·m²、1 H=1 Wb/A 等关键数值；连接体模型 1)~3) 三条、解题思路 1)~4) 四条、水平传送带左栏(1)(2)(3)三条、右栏(1)+(2)①②共三条均与页图一致，无漏块无编造。p198(377-378)：倾斜传送带(1)(2)(3)（μ≥tanθ / μ<tanθ 条件齐全）、滑块-木板 L=x_滑−x_板 / L=x_滑+x_板 及流程①②③、等时圆 t=√(4R/g) 与倾角无关结论、关联速度三式、轻绳轻杆表6条（mg+F_绳=mv²/R、mg−F_杆=mv²/R、v≥√(gR)、v≥0）、卫星变轨4关系（v_ⅡA>v_Ⅰ、v_ⅢB>v_ⅡB、a_ⅢB=a_ⅡB、a_ⅢA=a_Ⅰ、T_Ⅰ<T_Ⅱ<T_Ⅲ、E_Ⅰ<E_Ⅱ<E_Ⅲ）、追及相遇 (ω_b−ω_a)t=2π / =π、双星 8 式（Gm₁m₂/L² 两式、T=2π√(L³/(m₁+m₂)G)、ω=√(G(m₁+m₂)/L³)、r₁+r₂=L 等）均一致。疑似1处：关联速度图①杆沿墙滑下，图中小公式下标对应难辨，页图看似 v_A cos β = v_B cos α，稿作 v_B cos β = v_A cos α，疑似上下标互换（图②v_B cos α=v_A、图③v_A cos α=v_B sin α 两式稿与页图一致）。p199(379-380)：保守型5条（mv₀=(m+M)v_共；mv₀=mv₁+Mv₂ 与 ½mv₀²=½mv₁²+½Mv₂²）、耗散型 ΔE=½mv₀²−½(m+M)v_共²、人船框内5式（m_A x_A+m_B x_B=0、x_A+x_B=L、x_A=m_B/(m_A+m_B)·L 等）、等效重力场 G_等=√((mg)²+(qE)²)、tanθ=qE/mg、电源输出 P=E²/4r 与效率50%（跨379/380两页的 1)条完整衔接）、R'= (n₁/n₂)²R、旋转/放缩圈3条、滑杆切割表4行8条（收尾条件+最终状态逐行核对）均一致。p200(381-382)：滑杆表续3行6条（两棒 v₀/2、速度比与有效长度成反比、同加速度匀加速）、附录3 左7法+右6法（理想实验/控制变量/极限思维/类比/科学假说/理想模型/微元/转换/等效替代/放大思想/归纳/演绎推理/逻辑推理与实验结合）、附录4 5法（含稿内已注「空问」为原书排印之误）逐行一致。p201(383-384)：附录4续4法（模拟/转换/平衡/补偿）、附录5平均/列表/作图/逐差法21条（作图注意事项(1)~(6)全、逐差 a₁a₂a₃a₄ 偶数与 a₁~a₅ 奇数分组式全）、附录6 概念1+系统误差4+偶然误差5+绝对误差3+相对误差3 共16条（相对误差=绝对误差/真实值×100% 公式一致）均吻合。本段未发现整块遗漏或编造；唯一疑似符号问题如上（p198 关联速度①）。
PHYSICS,"202,203",ACCEPT,56,3,range_0197_0203.jsonl 仅5行（page 197~201），第202、203页在稿中无对应行——属漏页，现核页图定性。p202=封底（知识=财富/5·3有奖征集：当作者·创作有你、火眼金睛找错误、别出心裁出点子、传试卷·分享有你、盗版举报/客服热线、声明，共9条）+版权页（图书在版编目CIP数据、主编曲一线、责任编辑张建友、首都师范大学出版社、ISBN 978-7-5656-9529-2、版次/印次2026年5月第1版/第1次印刷、开本890mm×1240mm 1/16、印张25、字数625千、定价73.80元等16条）。p203=扉页（高中知识清单·你的高中随身智囊、5·3用户服务小程序4条）+封二封底卖点区（查找便捷一翻即到处3条、知识全面6条、易学易懂6条、高中工具书、定价73.80元、ISBN条码、防伪验证码9628及方式①②③、主编/装帧设计等31条）。两页合计约56条出版/宣传信息、3个版面编号（防伪验证①②③），页内无任何物理知识式子或知识条款，故知识内容完整性不受影响、不构成实质漏块；但该 bibliographic 文本未入稿，若 KB 需收录书目元数据则属遗漏，建议由管线定夺。
